Kalınlık;Renk Değer;Kağıt Renk;Pres Plaka Yüzey;Melamin Pres Hatları;Max üst yoğ.kg/m3;Min. Orta. Kg/m3;Max alt yoğ.kg/m3;Üre Jel Süresi (Emprenye);Melamin Jel Süresi (Ceketleme);Sağ (%Reçine);Sağ (%Nem);Orta (%Reçine);Orta (%Nem);Sol (%Reçine);Sol (%Nem);Plaka Sıcaklıkları Min;Plaka Sıcaklıkları Max;Özgül Basınç Min;Özgül Basınç Max;Anlık Duruş;Ölü Zaman Minimum;Ölü Zaman Maximum;Presleme Süresi Min;Presleme Süresi Max
18;191;KAPLAN;GÖLGE;M13;873;498,3;997,2;3,59;3,74;62,94;6,618;65,31;6,09;65,5;6,3;140,1;203,9;20,56;56,69;46,64;12,38;22,2;24,15;33,44
18;191;KAPLAN;GÖLGE;M7;868,7;492,1;898,6;5,26;3,14;66,21;7,363;64,54;5,91;66;6,8;169,2;219,9;28,48;45,09;58,99;12,44;21,46;24,68;36,93
18;191;KAPLAN;GÖLGE;M2;912,1;496,7;972,4;4,38;8,19;63,34;6,661;62,41;6,7;64,4;6,4;172,6;219,9;21,89;37,23;51,49;13;21,41;20,22;33,95
18;191;KAPLAN;GÖLGE;M12;915;562,4;907,9;3,52;2,79;62,06;7,716;63,45;7,24;65,7;6,6;161,4;209,7;24,93;45;55,41;14,72;22;28,11;39,89
18;191;KAPLAN;GÖLGE;M13;1005,8;547,2;885,2;4,87;3,91;62,43;7,383;62,57;6,16;65,7;6,9;168,5;156,9;27,69;45,93;55,36;12,13;22,74;23,56;33,75
18;191;KAPLAN;GÖLGE;M7;938,4;513,9;915,2;4,54;8;65,62;6,697;62,2;5,58;64,6;6,2;148,6;172,3;27,28;60,57;48,09;14,84;22,77;25,59;39,06
18;191;KAPLAN;GÖLGE;M2;971,3;574;1015,3;4,08;4,23;64,63;7,706;65,97;5,96;64,9;6;144,4;168,5;20,37;46,99;46,13;14,16;22,04;27,16;34,32
18;191;KAPLAN;GÖLGE;M12;908,2;525,5;873;3,65;3,65;64,07;6,787;64,78;5,33;65,9;6,4;169,3;153,7;20,09;41,15;46,14;14,72;21,72;25,44;32,25
18;191;KAPLAN;GÖLGE;M13;896,9;587,2;916,8;3;7,01;65,36;7,234;62,95;6,82;65;7;171,3;183,2;26,45;53,78;54,78;14,74;22,86;23,96;39,38
18;191;KAPLAN;GÖLGE;M7;992,1;556,2;981,2;3,75;3,63;64,74;7,637;62,83;6,23;63,1;6,9;186,8;206,7;26,14;45,81;49,67;14,55;21,06;23,61;34,58
18;191;KAPLAN;GÖLGE;M2;1016;504,1;1024,5;2,89;5,14;64,15;7,863;64,66;7,68;63,1;7;181,5;173,2;24,73;55,3;59,28;14,87;21,46;28,18;32,3
18;191;KAPLAN;GÖLGE;M12;906;497,2;887,8;4,63;3,92;64,17;7,323;62,05;6,56;63,5;6,2;153,9;163;24,35;45,61;46,07;12,38;21,56;27,9;38,23
18;191;KAPLAN;GÖLGE;M13;961,2;573,1;901,1;3,11;5,52;63,73;7,015;65,71;7,87;65,9;6,2;178,5;202,1;21,17;63,9;59,85;12,48;22,06;27,91;37,85
18;191;KAPLAN;GÖLGE;M7;871;494,3;999,3;4,76;2,63;62,41;7,876;64,63;6,16;65,4;6,7;187,5;192,5;24,69;41,83;50,22;13,33;21,76;21,5;32,14
18;191;KAPLAN;GÖLGE;M2;1012,3;494,2;921,6;5,48;6,63;65,91;7,107;65,29;5,3;63,9;6,3;183,6;200,4;25,35;60,02;52,15;13,59;21,01;27,3;39,25
18;191;KAPLAN;GÖLGE;M12;984,3;522,6;919,7;3,39;6,75;62,81;7,636;62,29;6,48;64,7;6,6;169,9;192,5;22,8;52,52;46,43;14,52;22,12;20,14;39,25
18;191;KAPLAN;GÖLGE;M13;901,3;576,9;1013,7;3,02;3,97;65,91;7,867;63,83;6,42;66;6,4;185;170,2;25,25;45,38;55,76;12,54;22,52;28,51;34,45
18;191;KAPLAN;GÖLGE;M7;959,9;580,7;928,9;4,94;4,57;66,68;7,274;64,61;6,76;65;6,9;183,2;152,4;22,47;57,03;59,03;13,85;22,43;28,08;32,96
18;191;KAPLAN;GÖLGE;M2;895,8;509,3;1011,3;3,6;7,04;63,55;7,09;63,06;7,29;64,6;6,2;168,5;150,4;21,74;54,26;56,47;12,31;22,18;28,3;31,89
18;191;KAPLAN;GÖLGE;M12;886;588,8;1018,1;4,51;7,35;66,44;7,055;63,58;7,48;64,1;6,5;154,2;187,6;28,1;49,65;53,97;12,42;22,6;29,59;35,86
18;191;KAPLAN;GÖLGE;M13;919,8;568,9;874,8;2,54;7,45;66,44;7,16;64,17;6,11;65,8;7;145,2;213;20;31,13;53,67;14,74;22,54;21,67;31,31
18;191;KAPLAN;GÖLGE;M7;959,4;544,5;973,2;4,03;3,57;62,68;7,293;63,17;5,55;64,8;6,8;153,4;191,4;27,99;59,29;56,57;13,87;22,78;20,76;36,46
18;191;KAPLAN;GÖLGE;M2;876,1;503,6;932,2;4,76;4,71;63,71;6,518;62,12;5,03;64,2;6,4;166,4;169,8;27,44;36,07;50,45;12,24;22,3;26,2;31,25
18;191;KAPLAN;GÖLGE;M12;938,6;510,9;945,9;3,59;5,07;63,74;7,581;64,13;7,01;64,4;6,6;163,2;186;26,05;48,28;59,82;12,87;21,45;20,44;34,62
18;191;KAPLAN;GÖLGE;M13;1006;534,4;881,5;3,21;3,8;64,52;7,892;65,42;5,08;64,2;6,7;147,4;190,7;22,5;51,79;53,55;13,35;21,38;27,41;38,6
18;191;KAPLAN;GÖLGE;M7;887,6;551,6;1016,2;3,98;7,8;63,97;6,724;65,9;5,16;65,3;6,7;155,3;167,4;29,64;50,7;59,37;12,89;21,17;24,18;33,23
18;191;KAPLAN;GÖLGE;M2;1002,8;508;970,4;5,21;7,22;64,92;7,437;63,09;6,55;65,4;6,3;186,5;211,8;26,08;35,37;47,25;13,25;21,44;25,7;37,44
18;191;KAPLAN;GÖLGE;M12;960,2;498,8;991,2;4,13;5,98;66,3;7,213;62,71;6,45;65,4;6,6;162,8;206,3;28,26;33,49;45,1;13,42;21,18;28,33;35,81
18;191;KAPLAN;GÖLGE;M13;885,5;540;1008;3,85;7,66;66,27;7,015;62,78;5,88;65,5;7;140;187,3;26,72;46,79;58,96;14,01;21,58;24,18;39,92
18;191;KAPLAN;GÖLGE;M7;974,5;575,6;926,2;4,06;7,89;66,47;6,805;62,17;6,76;63,7;6;142,4;166,1;24,71;58,17;55,75;14,14;22,22;26,97;31,19
18;191;KAPLAN;GÖLGE;M2;919,8;511,4;920,7;5,47;8,08;65,4;7,891;63,09;7,08;65,5;6,5;186,4;154,6;29,39;39,08;58,85;12,19;22,11;28,9;34,26
18;191;KAPLAN;GÖLGE;M12;997,5;552,4;951,1;2,99;7,45;63,01;7,657;65,71;7,32;64,5;6,5;157,8;178;25,47;51,51;47,6;12,17;22,17;20,83;32,31
18;191;KAPLAN;GÖLGE;M13;988,6;514,2;986,2;2,52;2,63;62,08;7,672;65,04;5,17;64,7;6,1;163,9;193,7;21,09;44,86;46,48;12,02;21,55;25,97;32,68
18;191;KAPLAN;GÖLGE;M7;957,4;506,8;1024,8;5,3;4,22;65,33;7,668;64,2;6,65;65,2;6,2;177,6;205,4;28,05;46,54;55,27;13,15;22,52;26,58;39,28
18;191;KAPLAN;GÖLGE;M2;972,5;492,7;1009,8;3,13;5,74;65,35;6,802;62,61;7,06;64,5;6,2;160,1;172,4;22,08;38,74;52,52;12,48;21,19;25,12;36,18
18;191;KAPLAN;GÖLGE;M12;916,6;581,2;924,6;5,37;2,7;62,51;6,684;62,67;5,91;64,3;6;178,2;172,9;25,38;47,38;55,47;12,98;21,1;24,71;35,32
18;191;KAPLAN;GÖLGE;M13;877,6;497,3;888,3;4,48;2,92;66,56;6,992;63,56;5,42;64,1;6,7;166,7;151,9;25,09;55,31;49,97;13,94;21,57;29,07;37,48
18;191;KAPLAN;GÖLGE;M7;970,5;509,4;974,1;3,9;7,82;63,44;6,531;65,43;5,72;65,2;6,2;163,5;208,6;26,56;50,38;55,56;14,74;22,4;21,56;38,41
18;191;KAPLAN;GÖLGE;M2;957,9;553,7;992,6;5,1;4,58;65,05;6,957;65,04;5,07;65,2;6,2;186,6;184,8;24,98;57,76;49,08;13,99;22,41;26,28;35,28
18;191;KAPLAN;GÖLGE;M12;946,8;563,3;944,3;5,34;6,72;64,68;6,654;64,53;7,78;64,2;6,9;155,8;219,4;28,35;33,88;47,76;13,36;21,76;23,04;32,9
18;191;KAPLAN;GÖLGE;M13;905,8;532;934,1;4,8;2,8;63,96;6,374;64,58;6,86;63,1;6,7;178,4;153,4;20,74;57,93;57,79;12,81;21,5;20,36;36,11
18;191;KAPLAN;GÖLGE;M7;879,9;521,6;981,6;2,78;3,94;62,86;7,811;65,38;6,54;64,8;7;148,1;165,6;23,52;58,35;57,25;12,98;21,47;20,3;39,94
18;191;KAPLAN;GÖLGE;M2;905,9;583,3;886,6;3,79;7,56;63,87;6,838;62,52;6,26;64,9;6,5;159,8;211,2;25,13;40,32;52,14;13,79;21,11;26,16;32,03
18;191;KAPLAN;GÖLGE;M12;890,9;547,7;986,3;4,46;5;63,57;6,534;64,28;7,58;65,3;6,1;167,3;173;20,33;46,67;52,42;14,87;21,37;24,2;31,17
18;191;KAPLAN;GÖLGE;M13;954,4;485,7;962,5;2,83;7,87;64,87;6,563;62,19;6,39;63,7;6,5;188,5;165,5;27,73;50,81;56,3;13,21;22,71;29,7;39,72
18;191;KAPLAN;GÖLGE;M7;868,3;486,2;1017,9;5,27;3,19;64,76;7,295;65,94;5,73;65,5;7;180,1;166,9;28,38;48,18;53,05;13,65;21,22;25,74;39,6
18;191;KAPLAN;GÖLGE;M2;869,1;512,5;983,4;5,32;3,36;63,25;7,032;62,33;6,45;64,8;6,6;183,2;208,2;26,41;57,58;53,75;12,7;22,05;23,15;38,78
18;191;KAPLAN;GÖLGE;M12;953,1;510,2;981,5;3,58;5,41;63,08;7,087;64,05;7,26;63,7;6;147,1;150,6;21,03;31,85;47,62;12,72;22,17;23,14;34,28
18;191;KAPLAN;GÖLGE;M13;952,8;503,6;918,9;4,67;4,32;64,59;6,53;64,85;7,57;63,5;6,9;163,3;178,9;27,08;36,11;56,19;13,4;21,93;21,92;33,49
18;191;KAPLAN;GÖLGE;M7;872,1;529;911,9;3,76;5,57;63,27;7,369;62,42;6,79;63,9;6,1;152,7;195;27,54;30,96;54,25;14,02;22,5;20,43;36,48
18;191;KAPLAN;GÖLGE;M2;942,9;540,3;943,3;3,16;5,49;65,07;6,554;64,54;7,52;65,3;6;167,2;175,9;24,24;40,78;45,11;14,4;22,42;22,45;32,52
18;191;KAPLAN;GÖLGE;M12;898,5;485,2;951,7;3,4;5,49;63,38;6,433;62,74;5,64;66;6;140,1;212,7;23,56;61,14;49,44;14,64;22,48;26,74;33,95
18;191;KAPLAN;GÖLGE;M13;958;582,2;943,7;5,4;5,09;63,7;6,432;63,18;7,29;65,9;6;179,1;192,5;29,61;37,54;55,61;14,64;22,19;29,15;34,15
18;191;KAPLAN;GÖLGE;M7;908,5;498,2;929;3,19;3,46;64,41;7,451;65,41;5,73;64,1;7;155,2;216,9;25;56,61;52,66;12,38;21,16;25,87;31,23
18;191;KAPLAN;GÖLGE;M2;889,9;501,6;974;2,86;5,93;64,23;7,16;63,87;6,14;66;7;175,4;180;24,76;64,08;49,05;13,51;21;24,84;35,23
18;191;KAPLAN;GÖLGE;M12;918,9;504,5;1022;2,65;5,79;66,66;6,544;64,59;5,2;65,8;6,4;180,9;168,6;21,64;45,83;55,84;14,03;22,12;28,92;38,77
18;191;KAPLAN;GÖLGE;M13;1004,3;579,1;915,3;4,87;4,09;64,61;7,634;65,09;7,54;63,2;7;174,9;197,4;20,91;54,8;46,14;12,71;22,75;28,18;39,75
18;191;KAPLAN;GÖLGE;M7;936,5;533,7;929,5;3,46;3,29;64,91;7,026;62,71;6,58;65,9;6,5;149,9;218,5;27,83;51,82;45,21;13,6;21,73;26,22;33,87
18;191;KAPLAN;GÖLGE;M2;906,8;535,4;949,3;2,86;5,78;65,93;7,348;65,28;5,22;64,5;6,2;159,7;157,7;27,81;55,23;45,16;12,78;21,78;23,28;32,1
18;191;KAPLAN;GÖLGE;M12;1007;523,6;937,2;4,4;5,57;63,81;7,106;64,91;5,24;65,3;6;160,1;202,5;29,84;52,26;59,61;12,91;21,9;23,74;39,62
18;191;KAPLAN;GÖLGE;M13;984,8;528,4;1028,2;2,75;5,7;63,65;6,993;65,3;5,96;65,9;6,4;142,8;158,8;24,05;43,49;52,73;13,86;21,13;21,8;35,04
18;191;KAPLAN;GÖLGE;M7;955,5;534,4;888,9;4,2;7,36;63,2;7,008;65,26;6,98;64,5;6;160,9;174,6;24,03;43,27;58,43;12,16;21,56;28,81;33,75
18;191;KAPLAN;GÖLGE;M2;986,9;536,1;876,2;3,5;6,2;63,25;6,734;64,26;7,51;65,4;6;175,1;166,4;29,79;62,58;47,55;13,06;22,86;24,07;39,08
18;191;KAPLAN;GÖLGE;M12;1018,3;511,4;952,6;4,13;4,66;66,28;7,889;64,98;6,77;64,6;6,2;173,2;192,8;20,33;36,25;50,19;13,83;21,14;26,86;33,18
18;191;KAPLAN;GÖLGE;M13;872;508,3;1005,8;3,69;2,6;64,67;7,634;62,31;6,13;63,1;6,2;167,9;216;29,61;30,2;49,76;13,59;21,32;27,63;33,74
18;191;KAPLAN;GÖLGE;M7;872,6;503,3;1027,9;2,58;3,74;62,84;6,491;62,04;6,81;63,4;6,7;160,3;210,5;24,05;42,77;51,68;12,66;22,43;24,18;35,39
18;191;KAPLAN;GÖLGE;M2;869,8;517,3;956,1;2,47;7,19;64,93;6,42;65,63;6,01;63,6;6,3;167,3;160,9;22,74;36,2;51,31;14,13;21,3;20,52;36,22
18;191;KAPLAN;GÖLGE;M12;903,7;507,3;1013,1;3,66;5,64;65,78;6,533;64,65;5,72;63,9;6,6;173,7;153,2;21,95;37,14;56,62;12,82;21;28,63;38,61
18;191;KAPLAN;GÖLGE;M13;990,1;501,9;871,8;4,1;3,67;63,39;6,839;63,96;5,65;63,5;6,2;187,6;161,6;25,97;52,06;52,14;13,5;22,17;27,46;32,23
18;191;KAPLAN;GÖLGE;M7;924,2;587,7;970,3;3,75;4,97;66,16;6,759;64,81;6,58;65,9;6,4;144,1;187,2;20,21;53,71;47,89;13,98;21,08;25,6;39,18
18;191;KAPLAN;GÖLGE;M2;903,7;564,8;923;3,21;5,05;64,56;7,876;64,64;7,79;63,4;6,3;159,1;160,1;25,14;53,96;55,59;13,23;21,03;20,29;35,85
18;191;KAPLAN;GÖLGE;M12;921,3;546,7;1014,8;5,08;7,06;62,88;6,78;65,7;6,64;65,9;6,9;165,5;215,8;21,62;32,18;55,93;13,47;22,9;23,9;31,08
18;191;KAPLAN;GÖLGE;M13;984,1;498,5;978,9;4,66;3,8;63,55;7,348;65,18;7,42;63,7;6,8;149,4;190;24,7;56,87;47,56;14,91;22,57;29,42;35,08
18;191;KAPLAN;GÖLGE;M7;893,6;515,3;985;3,98;2,63;65,69;7,168;63,42;5,38;64,3;6,4;181,3;160,4;29,33;40,49;45,74;14,11;22,24;22,21;39,51
18;191;KAPLAN;GÖLGE;M2;977,2;486,6;1001,4;3,14;7,48;65,24;6,876;65,08;6,36;63,2;6,7;175,4;169;22,34;63,48;51,62;13,95;22,57;28,88;35,51
18;191;KAPLAN;GÖLGE;M12;979,4;568,9;935,8;3,55;6,17;62,99;7,283;64,91;6,54;64;6,8;185,6;166,8;20,08;37,88;55,87;12,98;21,35;21,79;36,05
18;191;KAPLAN;GÖLGE;M13;974,4;542,4;932;3,3;5,1;66,8;7,533;65,7;6,09;66;6;178,6;162,4;28,62;44,36;46,5;12,62;21,66;22,23;31,05
18;191;KAPLAN;GÖLGE;M7;970,3;489,3;951,7;3,61;7,31;62,17;7,036;64,98;7,72;64,2;6,4;171,7;151,8;25,37;63,34;48,45;13,14;21,77;25,27;39,75
18;191;KAPLAN;GÖLGE;M2;923,2;520,1;883;2,7;5,71;63,51;6,776;62,49;5,05;65,4;6,2;140,1;182,7;27,19;32,92;57,82;13,46;21,48;24,13;32,71
18;191;KAPLAN;GÖLGE;M12;873,2;537,2;1006,4;3,92;2,73;62,13;7,787;62,42;7,19;63;6,1;156,8;217,8;24,11;35,29;45,58;13,44;22,25;23,51;36,79
18;191;KAPLAN;GÖLGE;M13;905,7;549,9;976,1;3,26;2,84;66,29;6,486;64,89;5,71;64,8;6,1;188,2;159,9;27,33;56,05;56,9;14,33;22,29;29,9;37,41
18;191;KAPLAN;GÖLGE;M7;1002,1;489,8;937,8;5;6,02;65,14;6,726;64,84;7,32;64,2;6,5;141,7;155,4;24,27;42,64;58,78;14,47;21,98;20,57;38,43
18;191;KAPLAN;GÖLGE;M2;993,9;572,6;871;2,78;5,88;64,29;7,235;65,6;7,04;65,2;6,5;163,8;178,3;21,74;50,69;59,36;14,44;22,71;24,7;37,2
18;191;KAPLAN;GÖLGE;M12;889;497,6;898,9;3,98;4,01;64,81;7,156;65,29;7,89;65,8;6,7;164,9;157,2;27,67;33,73;48,42;12,51;21,67;29,88;32,95
18;191;KAPLAN;GÖLGE;M13;910,2;522,9;958,1;3,76;3,04;63,99;7,396;64,03;6,69;63,2;6,2;180;180,2;25,59;55,05;46,58;12,29;21,22;24,02;38,27
18;191;KAPLAN;GÖLGE;M7;957,6;497,8;911,5;2,42;3,94;63,53;7,172;63,82;6,25;63,3;6,6;185,6;164,3;21,53;57,68;59,96;13,8;22,98;23,81;31,03
18;191;KAPLAN;GÖLGE;M2;916,7;541,1;976,6;4,48;5,12;64,14;7,199;65,37;7,79;63,4;7;164,9;167,1;23,43;48,63;50,66;13,75;21,67;26,88;36,86
18;191;KAPLAN;GÖLGE;M12;978,7;521,5;934,9;4,55;6,8;66,18;7,873;63,82;5,44;63;6,4;176,5;185,2;29,63;58,34;54,82;12,86;22,13;22,45;35,32
18;191;KAPLAN;GÖLGE;M13;962,9;562,3;895,4;4,05;6,92;64,58;6,967;62,69;7,27;64,8;7;182,5;198,7;22,38;43,99;56,48;14,13;21,14;22,88;35,67
18;191;KAPLAN;GÖLGE;M7;1015;509,2;994,6;2,47;6,77;64,51;6,689;62,24;7,44;66;6,7;162,9;217,4;21,56;52,94;48,55;12,86;21,13;24,2;39,16
18;191;KAPLAN;GÖLGE;M2;965,6;525,5;915;2,47;3,68;64,03;7,777;63,88;6,23;65,6;6,7;149;153,1;29,71;31,45;49,04;12,12;22,56;22,98;33,59
18;191;KAPLAN;GÖLGE;M12;982,5;518,7;1015,3;2,85;6,47;62,67;7,291;63,59;7,89;63;6,6;174,7;190,4;21,15;31,41;51,82;12,25;21,7;21,69;36,94
18;191;KAPLAN;GÖLGE;M13;920,3;574,6;952,4;3,01;5,62;63,88;7,034;62,42;5,33;64,8;6,9;174,7;219,9;29,27;31,01;45,34;14,92;21,55;23,75;36,88
18;191;KAPLAN;GÖLGE;M7;921,2;526,8;952,4;5,45;2,93;65,85;7,528;63,91;7,55;65,3;6,5;151,9;213,1;27,93;47,09;48,76;12,91;21,03;21,08;38,09
18;191;KAPLAN;GÖLGE;M2;965,4;488,9;1006,5;5,3;6,17;63,25;7,833;64,24;6,92;63,9;6,3;159,2;218,7;29,23;31,2;57,04;14,55;21,67;28,22;39,77
18;191;KAPLAN;GÖLGE;M12;996;512,6;1018,1;3,57;8,05;63,8;7,521;64,63;5,16;65,7;6,9;188,4;177,7;29,39;33;50,71;12,73;21,32;21,94;31,51
18;191;KAPLAN;GÖLGE;M13;1003,1;575;956,4;4,19;4,37;64,17;6,86;62,69;5,89;63,4;6,5;170,9;187,7;23,86;42,25;45,58;12,8;21,7;25,44;36,19
18;191;KAPLAN;GÖLGE;M7;989,1;552,7;983,1;3,24;6,18;64,02;6,356;65,18;5,46;64,1;6,2;178,4;174;20,33;51,32;48,58;13,71;21,49;27,99;34,6
18;191;KAPLAN;GÖLGE;M2;957,7;565,8;965,5;3,42;6,51;65,51;6,434;64,69;6,23;65;6,9;164,3;155,5;27,06;54,74;53,84;14,31;22,86;21,61;35,89
18;191;KAPLAN;GÖLGE;M12;880,8;551,8;896,3;4,3;4,83;63,82;7,64;65,89;7,61;64,1;6,7;175,2;185,3;22,81;55,98;49,13;12,51;21,89;22,5;32,78
18;191;KAPLAN;GÖLGE;M13;906,8;567,1;871;3,75;3,88;63,33;7,194;65,76;7,89;63,9;6,3;182,3;217,2;29,75;33,07;47,2;14,57;21,5;25,67;38,95
18;191;KAPLAN;GÖLGE;M7;921,3;558;997,8;2,97;4,94;63,39;7,835;64,27;7,6;64,2;6,6;162,2;154,1;27,74;53,13;45,54;13,46;22,16;21,18;38,44
18;191;KAPLAN;GÖLGE;M2;949,5;551,5;1014,5;3,98;2,68;64,38;7,435;65,35;6,02;65,6;6,8;141,8;169,1;26,69;43,16;58,96;13,87;22,16;25,83;36,7
18;191;KAPLAN;GÖLGE;M12;963,7;524,8;898,7;3,9;7,66;64,43;7,037;64,48;6,39;63,7;6,2;175,4;182;28,05;41,05;49,47;14,86;22,28;28,62;31,57
18;191;KAPLAN;GÖLGE;M13;991,2;549,5;932,7;4,25;6,08;63,74;7,346;65,72;5,84;65,4;6,1;170,2;164,2;28,74;33,91;52,16;14,08;22,02;23,19;32,05
18;191;KAPLAN;GÖLGE;M7;963,2;536,2;940,8;5,07;5,03;63,48;7,883;62,63;5,64;63,9;6,8;189;205,8;21,84;47,15;53,78;12,7;22,75;21,14;33,93
18;191;KAPLAN;GÖLGE;M2;950,8;517,4;975;3,59;2,85;66,41;7,684;64,29;6,2;64,4;6,7;163,3;202,7;21,81;62,33;58,65;12,07;22,23;29,96;36,49
18;191;KAPLAN;GÖLGE;M12;876,5;586,8;1025;4,5;6,82;64,11;7,622;64,12;7,96;63;6,9;165,5;217,6;25,86;60,26;47,96;12,88;21,98;20,66;35,46
18;191;KAPLAN;GÖLGE;M13;964;542,7;896,5;4,9;6,05;63,36;6,482;62,3;7,22;63,3;6,3;156,8;169,7;24,89;64,77;45,91;14,46;22,6;26,67;32,45
18;191;KAPLAN;GÖLGE;M7;1017,6;526,7;939,2;2,47;7,13;64,33;6,35;63,98;7,31;63;6,6;155,9;180,3;24,4;42,71;51,71;14,92;21,92;24,37;31,72
18;191;KAPLAN;GÖLGE;M2;924,9;513,4;907,5;4,78;7,47;66,06;6,564;62,12;6,92;65;6,2;150;150,2;21,63;62,74;50,48;12,59;22,4;20,31;31,29
18;191;KAPLAN;GÖLGE;M12;991,5;583,8;988,1;5,16;6,95;65,5;7,837;63,06;7,99;63,7;6,1;147,9;165,4;26,35;38,35;58,14;12,1;21,47;23,5;37,72
18;191;KAPLAN;GÖLGE;M13;992,6;493,4;998,5;3,61;7,32;64,44;7,746;65,65;6,67;65,9;6,7;150,8;208,3;28,31;60,67;48,57;12,9;21,27;21,51;33,11
18;191;KAPLAN;GÖLGE;M7;931,3;576,9;1005,9;3,61;6,1;63,03;7,572;63,87;6,96;65,1;6;162,5;181,4;20,13;39,58;45,6;12,56;22,66;28,52;37,41
18;191;KAPLAN;GÖLGE;M2;936,8;498;951,4;2,66;6,18;63,25;7,703;62,37;5,25;65;6,2;188,6;207,3;29,84;61,46;53,14;12,39;21,21;25,72;35,12
18;191;KAPLAN;GÖLGE;M12;914,8;544,4;1026,2;2,6;3,47;63,24;6,667;64,15;6,69;63,1;6,3;179,6;210;24,56;33,65;45,05;14,47;22,21;23,03;33,74
18;191;KAPLAN;GÖLGE;M13;888,5;563,4;974,4;4,63;7,69;66,57;6,355;64,78;7,5;64,2;6,6;185,6;189,5;27,55;61,89;49,38;14,47;22,83;28,83;37,48
18;191;KAPLAN;GÖLGE;M7;982,3;534;967,1;4,08;3,52;64,29;7,502;63,72;5,14;63,7;6,3;186,2;203,9;25,37;60,8;49,72;13,52;21,95;21,8;31,93
18;191;KAPLAN;GÖLGE;M2;883,7;548,5;921;2,67;8,08;64,84;7,471;62,83;6,09;65,7;6,8;170,7;189,1;24,89;53,96;47,86;13,74;22,81;22,5;39,9
18;191;KAPLAN;GÖLGE;M12;1018,5;496,5;887,2;3,59;3,89;63,4;7,751;64,27;6,42;64,5;6,1;181,5;188,7;23,3;36,29;52,06;13,19;22,12;27,56;34,2
18;191;KAPLAN;GÖLGE;M13;1018,1;491,5;904,2;3,01;7,61;62,25;7,529;65,93;5,08;64,8;7;143,3;156;29,98;41,64;50,95;14,63;21,08;26,62;31,66
18;191;KAPLAN;GÖLGE;M7;1005,8;568,8;993,1;2,53;6,52;65,08;7,882;62,49;7;64,2;6,9;167,4;212,7;26,65;46,54;59,21;12,33;22,8;26,96;38,75
18;191;KAPLAN;GÖLGE;M2;900,9;521,4;954,9;2,96;7,71;66,18;6,58;63,31;5,91;63,1;6,4;154,2;208,6;27,85;48,29;45,66;12;21,13;27,52;31,78
18;191;KAPLAN;GÖLGE;M12;991,8;554,8;918,2;4,68;6,81;63,26;7,424;63,82;7,66;63,8;6,7;168,8;157,4;27,45;63,96;50,75;13,88;21,93;23,81;37,7
18;191;KAPLAN;GÖLGE;M13;972,3;531,6;995,4;5,5;6,61;63,52;6,603;65,26;6,16;64,5;6,2;157;159,8;25,05;55,99;56,73;13,12;22,17;20,35;37,35
18;191;KAPLAN;GÖLGE;M7;911,1;543,7;1023,7;4,18;7,87;63,01;7,423;65,06;5,86;63,7;7;163,2;178,4;21,52;60,48;56,71;13,68;21,23;24,92;36,78
18;191;KAPLAN;GÖLGE;M2;1007,3;531;936,1;2,52;5,24;63,36;7,837;62,6;6,13;64,6;6,7;169;192,5;27,44;53,58;50,51;14,79;21,37;28,57;33,78
18;191;KAPLAN;GÖLGE;M12;896,2;557;1002;4,08;3,37;62,27;7,1;64,44;7,36;63,3;7;168,8;199,7;25,4;45,5;59,77;13,98;21,52;23,12;32,19
18;191;KAPLAN;GÖLGE;M13;908,9;580,4;933,5;5,27;5,39;64,04;6,772;64,19;7,42;63,7;6,4;155,9;210,1;22,33;50,12;51,93;14,65;22,55;21,68;34,23
18;191;KAPLAN;GÖLGE;M7;1015,5;507,3;874,1;5,4;6,62;64,12;7,606;65,99;5,56;65,3;6,6;164,6;175,1;26,09;37,16;53,39;14,41;21,22;26,17;31,33
18;191;KAPLAN;GÖLGE;M2;898,1;493,1;1002,1;3,22;3,65;65,93;7,653;63,37;7,9;63,7;6,4;182,9;206,8;21,27;30,07;51,41;12,12;21,14;26,72;36,18
18;191;KAPLAN;GÖLGE;M12;950,2;535;924,1;2,46;6,36;64,32;7,083;63,74;7,25;63,2;7;147,6;197,8;26,77;40,46;56,23;13,09;21,72;20,43;37,51
18;191;KAPLAN;GÖLGE;M13;994,1;509,3;991,5;4,02;5,88;62,59;6,799;62,27;7,42;63,2;6,7;173,4;157,4;28,86;48,15;50,68;14,9;22,98;23,71;39,75
18;191;KAPLAN;GÖLGE;M7;868,3;563,4;975,8;3,12;6,13;65,18;6,615;63,67;7,55;65,2;6,3;153,7;150,3;21,51;37,71;50,06;14,4;22;29,66;31,9
18;191;KAPLAN;GÖLGE;M2;986,3;582;964,6;3,94;4,33;65,83;6,466;62,41;7,99;65,8;6,5;166,5;189,1;27,05;62,63;45,87;13,68;22;29,28;34,24
18;191;KAPLAN;GÖLGE;M12;999,9;584,7;953,3;3,56;7,33;65;7,828;64,51;7,77;65,3;6,7;172,3;160;24,03;37,52;59,69;12,17;22,12;22,39;33,67
18;191;KAPLAN;GÖLGE;M13;880,1;587,4;933,5;3,19;2,77;64,93;6,55;65,7;7,13;63,3;6,5;187,6;186,3;29,6;60,58;46,63;14,09;21,15;27,47;33,13
